final_model_input_text,Event_coding,labels
"Nicole Pashian responded to Father Thomasian and showed the writer who was finally dedicated to him.. Captain Nicole Pashian put a writer's picture in his Facebook account, writing that it's the author of the Tomasian Sky.",-999,0
"Catriona gets her own wax figure. Miss Universe 2018 Catriona Gray is the third Filipino icon to get her own Madame Tussauds wax figure, the world-famous museum announced. The beauty queen shared her excitement in an Instagram post where she was seen holding a fake eyeball, presumably to be used for her replica.",-999,0
"Podcast The day a Peruvian squad bombed Guayaquil. The story is full of stories of heroism. Some end with glory, others with defeat. There are those who seem impossible to believe and who advance in the uncertain territory of the legend.",-999,0
"The three-millimeter insect that threatens the forests of Honduras again. Tegucigalpa, Honduras. It's barely 3 millimeters long, but it's put the pine forests in check in Honduras.",-999,0
"Court will consider three lawsuits against tax reform. As a déjà vu of last year, the Constitutional Court began bringing lawsuits against the tax reform of the government of Iván Duque, for alleged procedural defects. Three documents have already been filed before the high court, of which the most recent one was filed on Wednesday by Senator of La U, Roy Barreras, who assures that the norm was reprocessed with vices of form.(Allist a package of more than 20 decrees for the tax",-999,0
"Five biscuits on the ground, a hypothecous bulging.. 1 of 10am meagragragrand - photo: Clarity. The advertising. On the cuts, even if there's a great anger on the surface of the facilities.",-999,0
"From 1 July 2020, Kyrgyzstan will introduce the marking of cigarettes, alcohol and shoes. A pilot project on the marking of cigarettes, alcohol and footwear by means of digital identification was being carried out in Kyrgyzstan and was reported to the State Tax Service. According to its data, following the completion of the experiment on 1 July 2020, it is planned to introduce mandatory marking by means of digital identification of alcohol and tobacco products when they are produced or imported into Kyrgyzstan, as well as voluntary marking of shoes.",-999,0
"One shot: the Jalal-Abad stop was returned to the roof after a social media complaint.. The stop on Baizakov Street in Jalal Abad had been without a roof for several months, the old one was missing somewhere. After complaints by the Jalal-Badians on social media, the authorities had set up a new roof, which had been reported to the ""Cloop"" by the spokesperson for the mayor of Jalal-Abad Azamat Jeenbekov.",-999,0
"The people chased a constituent from village to village 11 children, chased after and caught an Muslims.. On Saturday morning, however, the village broke out as soon as the terrorist group managed to escape in two Cankers, but the rurals showed their courage and chased for 11 mamas, and a couple of people from the Nile (Syreyys) from the B through the Nile (Syrebs). And the other thief, the other thief (like 6 pators) succeeded.",-999,0
"John's gonna come today, Alex Remember.. Today......",-999,0
"12 The Body of a MI-17 Heli Victims Who Fell in Papua Identified. JAYAPURA, - As many as 12 of the TNI's victims were identified as victims of MI-17 Helis."" It has been concluded that all 12 victims were identified with the primary dental data of 1 person, identified based on 2 skunder data of property and medical records of 4 people, identified based on dental promer and property data of as many as 6 people, and were last identified with the method of exclusion of 1 body",-999,0
"Is travelogue genre literature?. Written by: Sarfraz Tabsoom. London Recently, a discussion started on Facebook, actually the famous fiction writer Saima Nafis wrote a phrase on her wall, ""Is Safarnama a genre of literature?""",-999,0
"singer Nexmije Parusha's procession passed through Pristina squares before the Paganish burial. The procession of the well-known singer, Nexmije Paganrusha, is launched by the Kosovo National Theatre, where it has moved through the main squares of Pristina. Korzy has ended up at the Square of zesahir Pajaziti.",-999,0
DAKAR-BAMAKO FERROVIAIRE: Workers in deep concern the sun. The workers of Dakar-Bamako railway have been in turmoil since the announcement of the end of the transitional phase. They denounce an attempt to sabotage the plan of revival of the railway and demand the resumption of activities of the railway corridor as soon as possible.,-999,0
"Gandhi was a game changer of all times, says MSK. Choosing different routes to achieve success will always be a challenging task",-999,0
"I've got two chalacles per day in the Canarurus.. I've got a caranavirus, a pamer, a paediaml of the ANSA Agenztva.",-999,0
"Iran's Vice Health Minister infected with coronary, served the patients himself. The news has been confirmed by a ministry official. ""The cases of the Coronavirius for Harirchi, the health minister who was on the front lines fighting the cornavirus, was positive,"" said Alirezadeh, media adviser to Iran's health ministry.",-999,0
"THY warned against ""get two free tickets"" messages. In recent days, citizens from THY have been warned against the rapidly spreading fraud of two free tickets on social media. Turkish Airways Press Advisor Yahya Süp warned citizens of fraud using the name THY in his announcement through his social media account.",-999,0
"Western Cape DA leader Bonginkosi Madikizela will not stand for federal leadership position. DA leader in the Western Cape Bonginkosi Madikizela will not stand for the position of federal leader when the party elects new leaders in May. Madikizela wrote to party structures on Monday morning saying he will not avail himself for a national leadership position, but will seek to retain his provincial role when the Western Cape goes to its next congress later in the year.",-999,0
"Mozambique: Five more villages attacked in Cabo Delgado - AIM. Terrorist groups on Tuesday attacked five communities in Quissanga district, in the northern province of Cabo Delgado, according to a report in Wednesday s issue of the independent newssheet Carta de Mocambique . The attacks were against the villages of Nraha 2, Mussomero, Namidai, Namiruma and Mahate.",-999,0
"Clarity of the City's Clarity. In the case of making a document with a fake house tax bill, the police have arrested a city-cracker in the city's office, and after the arrest of the city's Corporation, there was a riot in the case of Coch.",-999,0
"UBL invites Young People to shout ""How Dare You"" on Vlog. - The furious phrase ""How Dare You"" applied to Greta Thunberg as a global movement on social media after this Swedish young activist ""angryed"" the leader of the United Nations (23/9/2019) The action that became viral on social media quickly attracted support from many parties around the world to perform environmental improvements related to the climate change issues.",-999,0
"Black History Month: The Life of Delilah Beasley. Good morning. (Don t get California today delivered to your inbox? Here s the sign-up.) It s Black History Month, which is a good time to reflect on whose stories are repeated or forgotten, whose work is celebrated and why.",-999,0
"Breaking news: speeding has turned the scene into a war zone! The car crashed into the public bus at the stop in Ataşehir. In the late hours of the night, a car containing three drivers in Ataşehir, D-100 Highway, Yenisahra Station, slammed into a public bus approaching to land and load passengers on the side road. One person was thrown out of the car and the other person was rescued from the car.",-999,0
Citizens Expect a Tri-Bonanga Road to Be Fixed. The Land of Karo (SIB) Citizens of Kuta Galoh Village and the Three-Munion Village Wants the Three Binanga Passage Expected the Karo Government (Private) by means of related service can continue building hotmix roads more or less than a mile from Dusun Kite Teras to Kuta Galoh Village. Two years ago it was hotmixed from New Kugla to Dusun Kiteas,-999,0
"Modern equipment prompts more women to get port jobs. MORE women now do jobs that were previously done by men at ports under the Tanzania Ports Authority (TPA), thanks to the purchase of modern equipment. According to Dock Workers Union of Tanzania (Dowuta), in the past most of works at ports were masculine, thus women were by the nature of such jobs excluded from employment.",-999,0
"GENERAL-BASED VIOLENCES: Engaging Women in Solutions. At a workshop that brought together, yesterday, civil women and those involved in the defence and security forces, the Director of Equity and Gender Equality (DEEG), Astou Diouf, listed a number of solutions to curb gender-based violence. It is a truism to say that gender-based violence (GBV) is commonplace.",-999,0
"B capitanD Toba Commission Finds an IPAL Building Billions of Rupiah Unactivated. Toba (SIB) Councilwoman Toba through the B capitol Commission, found an unactivated Limb Water Management Installation (IPAL) located at Aek Simate on Pdt Leman Parde Onan Road, Balge Accuracy, Tupaten Toba Samosir, Tuesday (17/3).",-999,0
"Operational Staff: Healthy people don't need protective masks, and the elderly are ""not wanted to close"". The price of fuel that can be purchased at market prices is decreasing. The price of petrol will be reduced by HUF 20 per litre and the price of gas oil will be reduced by HUF 15 gross, so the price of petrol for 95 will be HUF 671,9 for gas oil and HUF 722,9 per litre.",-999,0
"And to the side of Marrakech, I'm sorry... for preventing the trembling on all kinds of bikes.. This content is for participants. You can share underneath it and benefit from: Reach the paper version by 9 a.m. in Casablanca and Rabat.",-999,0
"Interior Minister Soylu: If we spend the next 10 days well, we may be able to control the infectiousness of this.. Minister of Interior Süleyman Soylu has said that we have taken the first infectious case from abroad. We must be especially careful in Istanbul.",-999,0
"This is the first day of the market ban.. According to the general order, the market authorities have announced that markets will remain open between 09:00 and 21:00 hours during the fight against the corona virus, and the market will be one-tenth of the total area. According to the report, the market authorities will hang the warning articles in which customers will see the store, warning citizens on this matter as well.",-999,0
"PUBLIKA REPORT. Anti-crisis solutions during the COVID-19 pandemic. More political training has come up with solutions for overcoming the economic and social crises that can lead to the COVID-19 pandemic. Today members of the Pro Moldova Parliamentary Group have proposed a bill to reduce the impact of the epidemic on the economy, but also on cities.",-999,0
"KTR inspects Durgam Cheruvu bridge works. Works for the cable-stayed bridge on Durgam Cheruvu have reached the final stage. Engineers of L&T, the contracting agency, apprised Minister for Municipal Administration and Urban Development (MA&UD)",-999,0
"""Tufa-tufa Zerdelli,"" doctor Tritan Kalo makes another appeal: we love you, but understand our fatigue, the great danger and.... The renowned physician Tritan Calo has recently made another appeal for Albanians to respect social distance, to avoid movement at the maximum and stay home, as the main condition for curbing the spread of the coronary. In view of the fact that in the allowed hours of movement, the streets overloaded, it appeals for great caution.",-999,0
Cummings life is at risk. The opposition Alternative National Congress (ANC) has expressed fears here that their political leader Mr. Alexander B. Cummings life is at risk at his present quarantine center where he is being monitored for 14 days upon his return from the Bahamas over the weekend for a possible Corona Virus symptom. Government has made a mandatory for anyone arriving in the country to undergo a 14 day quarantine.,-999,0
"The hygiene conditions that must be met by the company where you work. If you continue working because the company where you work is authorized to continue your operations, you have to know the sanitary, safety and hygiene measures that you must comply to prevent contagion by coronavirus. When companies send the form to the Ministry of Economy (Mineco) to request operating permission, they undertake to respect the safety and hygiene protocols that guarantee the protection of the health of their collaborators.",-999,0
"MES's employee union officer hit the knife in a election match.. On Saturday, the president of the Association in EEss' office was wounded by the staff and the overseer's chain of gold fell down at the strike.",-999,0
"Kon: The situation is not so bad after all, we need to raise the motivation to reduce contacts even more. Epidemiologist Predrag Kon stated that despite the fact that the largest number of deaths related to the corona virus has been recorded in Serbia in the previous 24 hours, the current situation regarding the spread of the epidemic &quot;is not so bad&quot;. He told Pink TV that it is necessary to raise the motivation of citizens to further reduce social contacts, stating that this is the only way to end the epidemic.",-999,0
"Covid-19 update: Trucks ferrying essential goods stranded on highways as India locks down. The announcement of an unprecedented three-week lockdown by Prime Minister Narendra Modi has left lakhs of trucks ferrying essential commodities stranded along national highways even as the government has exempted the movement of essential goods during the period. Railways staff including workers involved in the facilitation of cargo along freight trains, which have been allowed by the Centre too are facing issues in being allowed to travel by the local state police causing significant disruption in supply chain for commodities across the country.",-999,0
"Coronavirus and Its Development in Albania. By the time Albania's government calls for a ""communication war"" on the virus that has entered our country, at the time it takes state-circumcision measures and stops the circulation for pedestrians after 6:00 and tries to convince us that they are more than necessary for preventing the spread of the virus, we cannot be surprised by the fact that, under these measures, jobs are exempt where physical contact of workers and employees is very high and therefore, as a",-999,0
"PKP dropouts increase to 828 people. The impact on those who rejected the Movement Order (PKP) increased to 828 persons, followed by the Right Master (Cluster of Salvation), the Ismail of Sabri Yakob. AdullahMon 30 March 2020",-999,0
"Coronavirus- Kinshasa: six new patients tested positive, the number of cases increases from day to day. By Siméon Isako Bad news, the progression of the coronavirus epidemic continues in the city of Kinshasa. On Monday, the national laboratory announced the detection of six additional cases diagnosed positive to the disease.",-999,0
"Silver cold on Olympics. MIAMI (AFP) NBA commissioner Adam Silver said he thinks it s unlikely the league will pause a delayed 2021 season to allow player to compete in a postponed Tokyo Olympics. We ll consider it, Silver said in a courtside interview with NBA TV before the Los Angeles Lakers and Miami Heat clashed in Game 2 of the NBA Finals in the league s quarantine bubble in Orlando, Florida.",-999,0
"Of 9 Isolation at RSPI Sulianti Saroso, 8 Positive Patient Corona. JAKARTA, - The number of patients expressed positive Covid-19 at RSPI Sulianti Saroso is back in progress. This afternoon patients declared the Wuhan virus, this China number is eight people before six people.""",-999,0
"Expand market for online purchases and e-payments, so as not to leave home. The Ministry of Industry and Commerce (MIC), together with the Paraguayan Chamber of Electronic Commerce (Capace), Association of Restaurants of Paraguay, Association of Banks (Asoban), and the Paraguayan Chamber of Supermarkets (Capasu) offered facilities for online shopping, not only as a measure to reactivate trade, but also to avoid crowding people in business. In a press conference they announced that more supermarkets and restaurants join the",-999,0
"Supreme Court orders government to take stranded citizens home safely. The Supreme Court has ordered the government to arrange free transportation for all citizens heading home on foot, and ensure that they reach their destinations safely. A division bench of Justices Sapana Pradhan Malla and Ananda Mohan Bhattarai was responding to a writ petition demanding that the government be ordered to look after workers faced with problems due to the nationwide lockdown to contain the spread of the contagious coronavirus.",-999,0
"Guizaabad-padaria got the young man back from Paunas native. Hardoi. Gizabad-Dadarii, who had been admitted to the hospital's Idra from the hospital's Iceberg report has reached Kota.",-999,0
"NCDC charges Nigeria to comply with govt s directive on COVID-19. The Director-General of the Nigeria Centre for Disease Control (NCDC), Dr. Chikwe Ihekweazu, said on Friday the country s high population density made it more susceptible to transmission of infectious diseases such as coronavirus. Ihekweazu, who stated this at the Presidential Task Force (PTF) briefing on COVID-19 in Abuja, said that despite the large population, the country had an opportunity to ensure the effectiveness of its strategy to combat the pandemic.",-999,0
"Good News, Positive Patient Covid-19 The Origin of the Feathers Revealed Healing. Good News, Positive Patient Covid-19 The Origin of Feathers Is Forecasted. Sunday, 5th April 2020 - 14:47 WIB.",-999,0
"AVERtisMENT CUMPLIT. A known virusologist: The second value will come much more aggressive. Coronavirus suffers rapid mutations!. The virological representative Yves Gaudin, director of the French National Research Centre, said that SARS-CoV-2, the coronavirus virus, will be present in the world for at least two years now. Gaudin is sure",-999,0
Covid-19: 251 new confirmed cases and 11 deaths on Wednesday in DRC. 251 new confirmed cases of Covid-19 were recorded on Wednesday 6 January 2021 in the DRC. This is indicated in the newsletter of the multi-sectoral committee on the fight against coronavirus in the country.,-999,0
"EXPLAINER: Can I claim tax deductions because I'm working from home?. As more South Africans work from home during the coronavirus pandemic, the question arises of whether they qualify for tax deductions. The short answer is ""it depends"".",-999,0
"Italy closed its ports to NGOs, but boats keep on arriving. Rome, Italy - Around 180 migrants remain stranded off the coast of Italy after the government closed its ports as a safety measure against coronavirus infections. ""We cannot stop migrants: if they set sail, it means that they have to dock somewhere,"" Salvatore Martello, mayor of the island of Lampedusa, told Al Jazeera.",-999,0
"Former Maoist Is Now Busy Making Face Masks For Cops On The Frontlines Of COVID-19. From holding guns and fighting against them to stitching face masks to keep them safe during the COVID-19 outbreak, that is how life has changed for Madakam Lakha, a former Maoist Guerrilla from Sukma Chhattisgarh.",-999,0
"Second Wind Manila Bulletin. THE VIEW FROM RIZAL By Dr. Jun Ynares Last Friday, President Duterte announced his decision to extend the enhanced community quarantine period for several areas in Luzon up to the 15th of May. Calabarzon, which includes the province of Rizal and the City of Antipolo, is covered by the President s decision.",-999,0
"colleagues895472 at the death of Celal Sayer. A boy's father-in-law was joined by the Caiful Administration in December 2003 by Ciliful has confirmed that a colleague who had not recently traveled abroad said that one of his colleagues was studying at the University of Dhaka University's Journalism Department, seeking the forgiveness of his soul and expressing deep condolences to his mourning family.",-999,0
"Augusto Costa: We only have 150 inspectors for 150 thousand shops in the province. Augusto Costa, Minister of Production of the province of Buenos Aires. (Photo by Télam). (CNN Radio Argentina) --",-999,0
"10 The Greatest Plague in Human History. And Allah is All-Mighty, All-Wise.",-999,0
Nothing will be the same again' for SA shopping malls after Covid-19 lockdown. Nothing will be the same again' for SA shopping malls after Covid-19 lockdown Share this article: Share Tweet Share Share Share Email Cape Tow - The country s shopping malls will have to be substantially more flexible with tenants and shoppers in the post-Covid-19 era.,-999,0
"Corona virus: Serbia in total isolation, worsening situation in South America. While Serbian citizens are spending the second day in complete quarantine, experts in Brazil claim that the health system there is on the verge of collapse, and many European countries are preparing to relax measures in the fight against the crown from Monday. , in the last 24 hours, 207 new cases of infection were registered, which increased the number to 7,483, and 1,094 people recovered.",-999,0
BRIEF-Toyota Motor Will Temporarily Shut Down Production In Indonesia. April 9 (Reuters) - Toyota Motor Corp: TOYOTA MOTOR WILL TEMPORARILY SHUT DOWN PRODUCTION IN INDONESIA - NIKKEI TOYOTA WILL HALT OPERATIONS FROM MONDAY THROUGH APRIL 17 - NIKKEI TOYOTA SUBSIDIARY DAIHATSU MOTOR IS TO SUSPEND PRODUCTION FOR 8 DAYS STARTING FRIDAY - NIKKEI Further company coverage:,-999,0
"Hill districts in Sudurpaschim organise grand fairs despite the nationwide lockdown. Every year between mid-March and mid-April, the holy shrines in the hill districts of Sudurpaschim Province see grand fairs (melas) and religious gatherings. These congregations see the sacrifice of hundreds of buffaloes, goats, pigeons and chickens offered to the gods.",-999,0
"Sonia appealed to Pum Modi to give free grain to the poor, Rahul surrounded her.. The Congress president of the Congress wrote his letter to Prime Minister Modi to the Prime Minister Modi to allow the poor to obtain grain. Sonia has appealed to Pom Modi to do the battle against the virus in this hour of the AIDS virus has to make sure that no citizen is hungry.",-999,0
"The death toll in Cornana has reached more than 65,000.. The number of patients and deaths in at least 131 countries in the world is total. There is no stopping.",-999,0
"""The media system has not been able to ensure conditions that are necessary for the fight against equality."". In view of the fact that Robert Kochiran is over 60, he has health problems, i.e. at the same time he's involved in several risk groups related to the new type of coronaryosis, but he's found.",-999,0
Vladimir Čurcan contests the resignation of the President of the Constitutional Court. The Constitutional Judge Vladimir tungurcan challenged the decision by which he was appointed as President of the Constitutional Court. He also challenged the decision by which Domnica Manole was elected President of the Court.,-999,0
"Fatia Honey for Health. Share this........... the Covid-19 pandemic requires healthy body conditions, besides nourishing food, can also get from pure honey, because pure honey can be a good source of energy, as well as an enzyme that helps fight germs and improve immuneness..that pure honey can prevent cancer and disease of the heart, reduce cough, helps to increase memory, has a source",-999,0
"Global recruitment stabilizes, labour market remains weak. The overall reduction in jobs caused by the coronavirus pandemic is bottoming out, if LinkedIn data serves as an indicator. Read also: Anif supports the Formal Employment Support Program launched by the governmentThe social media platform notes that the percentage of its members who joined a new employer stabilized in the last six weeks after falling in March.",-999,0
"Business actions to address the emergency by COVID-19. The kits, made up of robes and hats, will be delivered to the Red Cross, as well as to local authorities to ensure their distribution to hospitals and health-care providers in several cities. The input for the endowment and production costs, were donated by Esenttia, petrochemical company of the Ecopetrol Group.",-999,0
COVID-19 in Tamil Nadu: Class X board exams rescheduled to June 15; free food at Chennai Amma canteens till May 31. Sengottaiyan said the Class XII paper evaluation will take place on May 27 and it might go on for seven to ten days. (Representational Image),-999,0
"AU @57 declaration: No-one is blameless in Libya tragedy - AUC chair. The Chairperson of the African Union Commission, AUC; Moussa Faki Mahamat has bemoaned ongoings in Libya on the occasion of the AU s 18 anniversary. Even though the AU formed in 2002 is 18 years today, its mother body, the Organization of African Unity is 57 years.",-999,0
"Pupils electrify Mzimba school. The tale of self-made engineer Corled Nkosi, who electrified Kasangazi Village in Mzimba, has been told too many times. The young man generates hydropower using scrap-yard motors to show he is sick and tired of living without electricity to light homes and power electrical appliances in his village.",-999,0
"Young team can still relax. ESTHER Lewis, a spokesperson for the Western Cape Department of Social Development (DSD), says they were in contact with the national department. However, they have not yet received an indication of when the Early Childhood Development (ECD) or Partial Care Centers will open.",-999,0
My mother is a woman affected by the plague in Melapur.. She was worried about pregnant women (22) but she gave birth on Tuesday night without major difficulties; her mother was the first mother in her life through surgery at the Colorpur Medical College Hospital.,-999,0
"Lisboa's purse stands out with Jerónimo Martins to lose 11,62%. At 13:10, the PSI20 index lost 3.30% to 3,942.62 points, with 16 of the 18 listed in negative terrain. Jerónimo Martins, who led the descents, dropped 11.62% to 13.88 euros.",-999,0
"Two Cooperative Laborers in Denpasar Declared Positive Covid-19. DENPASAR, BALI EXPRESS - Team Acceleration Tasks of the Covid-19 City Denpasar again announced an addition to the corona case, an addition of Saturday (23/5) was two laborers in Denpasar.",-999,0
"Weather forecast in Kyrgyzstan as of 10 May: thunderstorms. In Kyrgyzstan on 10 May, the rain with the thunderstorms, the wind of the west, 4 to 9 metres per second. In Bishkek, the air temperature is expected at night 10, day 23 degrees.",-999,0
"Mother of God: prosecution performed 86 interventions to pharmacies, markets and stores during quarantine Coronavirus in Peru COVID-19 PERU THE PERU TRADE. More than 85 interventions during this quarantine period by the COVID-19 have carried out the Prosecutor's Office for Crime Prevention of Tambopata (Mother of God) to pharmacies, shopping centers, warehouses, markets and other establishments. This, with the aim of protecting the health of the population.",-999,0
"Cameroon -TCS: The Atangana Kouna Case Sent To June 16, 2020. The former Cameroonian minister of water and energy was before the special criminal court (Tcs), this Tuesday, April 12, 2020.However, Basile Atangana Kouna was not in charge of cases that were part of his role as minister, but rather as former general manager (Dg) of the Cameroon water utilities corporation (Camwater).",-999,0
"LifeMiles maintains its strong financial position and will not be part of Avianca s restructuring process. Tegucigalpa LifeMiles, the world-leading loyalty program in Latin America, reported on the continuity of its alliance with Avianca, following the airline's announcement to voluntarily avail itself of Chapter 11 of the United States Code, with the aim of protecting its operations. This step will allow Avianca to restructure its financial commitments and its operation as demand for air tickets recovers after the COVID-19 pandemic.",-999,0
"If getting up early in morning is not your game, you ll relate to Sania Mirza s TikTok video. Do you wake up each morning with a smile on your face and start your day without the need for coffee? Chances are you don t.",-999,0
"Pineapple producers ask the State for help. The small, medium and large producers and exporters of pineapple asked the authorities to come to the aid of the sector. The producers indicated that the current situation will lead to bankruptcy of the whole piñero sector, leaving more than 1,000 families without support.",-999,0
"In 30 days, more than half a million people were vaccinated. Of the total doses applied, 463,249 correspond to the Ministry of Health and 199,546 to the Social Security Fund.",-999,0
"Public prosecutors ask 20 years in prison for ex-mayor Albek Ibraimov, 15 years for Kubanychbek Kulmatov. Hearing of the appeal of former Bishkek city mayors Kubanychbek Kulmatov and Albek Ibraimov continued in the Bishkek city court on June 24",-999,0
"An ongoing cascade, 16 new infected and found. The cases in the district are constantly increasing. Thursday is 16 new cases. The total number of infected people has reached 251.",-999,0
"KBS has not yet been prompted for an athlete to move abroad. There have been no requests for the Belia and Sukan Contest (KBS) for national athletes to be defeated outside the country, according to the right-wing Kluster, the Sabri Yakob Ismail Series.",-999,0
"President JCE explains that in order to vote abroad it is necessary to have a voluntary prior registration. The President of the Central Electoral Board (JCE), Judge Julio César Castaños Guzmán, explained to the media this Friday that a Dominican person does not vote abroad because he lives abroad, but because he has registered to vote abroad , because it is a voluntary and express register that has to take place prior to the closure of the voter register, according to",-999,0
"CORPORATE SUPPORT IMPACTED BY COVID: Conditions deemed to be very restrictive by the private sector. The clauses imposed on companies affected by the health crisis of the Covid-19, particularly those of the private sector by the government, in order to benefit from a subsidy or partial remission of the tax debt, are too restrictive. This is what has been supported by the private sector, called for by the Question' on the issue.",-999,0
"LG presents the new trend of residential air conditioning systems. The importance of the IoT (Internet of Things) in the home and the quality of the internal environment for Millennials, the largest consumers of multifamily residential LG Electronics, a world-renowned household appliances and air conditioning company, has created a line of smart home systems that seamlessly integrates into residential air conditioning and home appliances systems. The company has introduced Multi V and a VRF system that perfectly aligns with",-999,0
"Tropical Wave and Vacuada will cause isolated showers. The National Bureau of Meteorology (ONAMET) predicted for this Wednesday few precipitations, while in the afternoon occasional cloud increments will be presented with scattered rain showers and isolated electrical storms over the southeastern regions and some points of the border zone. These precipitations are due to a hollow and a tropical wave that will be crossing to the south of the country with its greatest activity in the Caribbean Sea.",-999,0
"Reject 500 Chinese TKA, Mass HMI Ricuh in the Konawe Regent's Office. (eyt). - In the middle of the government's appeal to keep the distance from the COVID-19 pandemic, took place at the Konawe Regent's Office, Southeast Sulawesi (19/6/2020) Friday.",-999,0
"BIRN: The number of deaths and infections from the crown is many times higher than officially announced. Share: Source: REUTERS / Marko Đurica More than 630 deaths from the crown in Serbia, the biggest potential cover-up of the death toll in Nis, according to data from the Covid19 information system, which BIRN had access to.",-999,0
Sajjad Ali sang an old song in a new style. Legendary singer of Pakistan music industry Sajjad Ali won the hearts of his fans by singing his old song 'Teri Yaad' in a new style. He is singing his old song by heart while sitting in the car.,-999,0
"COVID-19: Salvoconductos are suspended in the Central District. TEGUCIGALPA, HONDURAS. Faced with the escalation of cases of COVID-19 in the Central District, last night, the National Risk Management System (SINAGER) reported that the city was returning to the ""phase 0"" and would remain closed.",-999,0
"Kazakh leader orders fresh tightening of coronavirus restrictions. ALMATY, June 29 (Reuters) - Kazakh President Kassym-Jomart Tokayev ordered his government on Monday to prepare a package of measures against COVID-19 similar to the hard lockdown that the Central Asian nation imposed in March-May, as the number of cases spiked after its lifting. Tokayev gave his cabinet two days to draft the new measures and also ordered officials to boost the number of available hospital beds by 50% within a month and prepare for a long-term pandemic scenario.",-999,0
"Mother was surprised to see the baby s body at home after two days. Astro AwaniSat June 20, 2020",-999,0
"Tips Growing Children's Ala Mom Cella Vanessa. ACCORDING knowledge can be obtained from anywhere, even at this moment has been a lot of Indonesian individuals who have voluntarily shared child care tips through social media Instagram, one of whom is Cella Vanessa. Vanessa has been known as an accessory in beauty or lifestyle, but since her first daughter Cella had not bothered to share her child's experience and made sure her daughter had a good bloom.",-999,0
"Abdo Benítez announces the veto of the project that decriminalizes false affidavits. President Mario Abdo Benítez said that last night the bill that decriminalizes the affidavits, approved by the Chamber of Deputies, arrived to the Executive and said that -if after the analysis it proves that it really decriminalizes the distortion of data- it will communicate the total veto of the regulations. He added that the essence and purpose of the DDJs would be lost, so his moral commitment",-999,0
Hundreds of People Attend George Floyd's Remembering Ceremony. It's the 10th day of Floyd's death after a police officer pinned him to the ground on his neck.,-999,0
Trade deficit shrinks 27.77pc in 11 months. Staff Reporter Islamabad The country s trade deficit witnessed significant reduction in the first eleven months of current financial year and declined by 27.77% as compared to the corresponding period of last year.,-999,0
"Corona: Record in the capital, 3630 patients, 77. There are 3630 records of the infection in the capital. In the past, 3630 hours have arrived and 77 patients have died.",-999,0
"Economic War: Understanding the Black Wall Street and Redirect Mall. The leader of Africa s first Economic War, Charles N Lambert, in a video released on Sunday, gave a detailed explanation of what the Black Wall Street and Redirect mall is all about. In the video, Lambert gave a historical insight into the Black Wall Street and Redirect Mall as Economic Revolution.",-999,0
"A wounded young man's death, hitting an ox vehicle. The jotres. The jobulus on the road to Al-Popatra Rhuh hit the ox car near the pool of Matthew. Two young men were seriously wounded when taken to the hospital and the treatment of the other went on.",-999,0
"Madhya Pradesh starts virtual hearings in RTI appeals to reduce pendency caused amid coronavirus lockdown. With the coronavirus-induced lockdown resulting in pendency of over 7,000 Right to Information (RTI) appeals in Madhya Pradesh, state information commissioner Vijay Manohar Tiwari has started conducting virtual hearings in the cases through mobile video calls. A copy of the commission's decision is then sent to the applicant and officials concerned through WhatsApp, Tiwari told PTI.",-999,0
"Fired by ash Lake Subbalang Market. He added, initially found that more than 80 houses and shops were burned in the fire, a fire started from one house, which was set up by the Rangamati State Service and Civil Defense Station in order to control the fire, a team led by the station officers from the station to the station, at seven o'clock in the night, was able to get a fire control over the fire.",-999,0
All Covid infected in Udupi dist will be discharged in 12 days. District In-charge Minister Basavaraj Bommai said all the Covid-19 infected in Udupi district will be discharged in the next 10 to 12 days. The recovery rate is high in the district.,-999,0
"In violation of guidance, Private-922. After the fines, the teacher was released after being warned of the release of the teacher and the son of the late Prophet Muhammad Ali of the Rabharj DW government degree at the village of Mirazila Mirjorganj, who said that the mobile court executive Majert Iqbal was reportedly sentenced to five thousand fines, after being detained and released from his home after paying a fine of five thousand fines.",-999,0
"Prevent New Klaster, Office Protocol Recommended Same as Planes. (nbs). - Covid-19 positive numbers continue to soar every day. Task force (Satgas) Covid-19 called the office area one of many sources to be found.",-999,0
"The end of the project isn't done.. The scene shows people walking through the streets with a lot of suffering and suffering.20 minutes of the road, passengers are reading extremely difficult times, twice as many rents as the sector fares due to the increased fares of traffic lights on the roads.",-999,0
"7 soldiers test positive for COVID-19 in Negros Oriental. DUMAGUETE CITY At least seven soldiers in Negros Oriental tested positive for the new coronavirus disease (COVID-19). Dr. Liland Estacion, assistant provincial health officer, on Saturday said the seven soldiers of the Philippine Army s 302nd Infantry Brigade were among the 11 new cases in the province.",-999,0
"Viewing such an environment as taxoff, closing honor. A climate like taxoff, closing off..... the supertransitate.",-999,0
"National Coalition appoints its committee to look for an agreement with youth sector. The National Committee of the Coalition was installed on Tuesday, July 7th. The Yatama Party will chair it for a month.",-999,0
"Sylhet calls for execution of the killers of workers. The event was held on Friday in front of the House of Celetts Tank-Leri, General Editor of Union 2174, and held a sit-in and protest calling for the execution of the killers.",-999,0
